Zeit;Kanal A
(ms);(mV)

12,52812500;-7,26131900
12,53312500;-7,26131900
12,53812500;-7,07492600
12,54312500;-7,07492600
12,54812500;-6,88853300
12,55312500;-6,70275500
12,55812500;-7,26131900
12,56312500;-5,39923700
12,56812500;-5,77140700
12,57312500;-5,21284400
12,57812500;-4,28211100
12,58312500;-3,16498500
12,58812500;-2,97859200
12,59312500;-2,60642200
12,59812500;-1,67568900
12,60312500;-1,30290300
12,60812500;-0,93073320
12,61312500;0,55856290
12,61812500;1,48929600
12,62312500;2,42002900
12,62812500;2,42002900
12,63312500;4,65428200
12,63812500;4,65428200
12,64312500;5,21284400
12,64812500;5,39923700
12,65312500;6,51636300
12,65812500;7,07492600
12,66312500;7,26131900
12,66812500;8,19205200
12,67312500;8,00565900
12,67812500;8,56422200
12,68312500;8,93700700
12,68812500;10,23991000
12,69312500;9,49557100
12,69812500;8,93700700
12,70312500;9,68134800
12,70812500;10,23991000
12,71312500;10,05413000
12,71812500;10,61270000
12,72312500;11,54343000
12,72812500;11,17126000
12,73312499;12,28839000
12,73812499;11,72982000
12,74312499;12,10199000
12,74812499;12,28839000
12,75312499;12,84695000
12,75812499;12,28839000
12,76312499;12,28839000
12,76812499;12,28839000
12,77312499;12,10199000
12,77812499;12,28839000
12,78312499;11,72982000
12,78812499;11,91621000
12,79312499;11,17126000
12,79812499;12,47478000
12,80312499;12,10199000
12,80812499;11,35704000
12,81312499;11,54343000
12,81812499;11,54343000
12,82312499;11,54343000
12,82812499;12,10199000
12,83312499;12,10199000
12,83812499;12,66056000
12,84312499;12,10199000
12,84812499;12,28839000
12,85312499;10,98487000
12,85812499;12,10199000
12,86312499;11,91621000
12,86812499;11,54343000
12,87312499;10,61270000
12,87812499;11,35704000
12,88312499;11,17126000
12,88812499;10,23991000
12,89312499;10,42630000
12,89812499;10,61270000
12,90312499;8,93700700
12,90812499;9,49557100
12,91312499;10,61270000
12,91812499;10,61270000
12,92312499;9,49557100
12,92812499;9,86774200
12,93312499;10,42630000
12,93812499;10,42630000
12,94312499;11,91621000
12,94812499;11,17126000
12,95312499;11,35704000
12,95812499;10,79847000
12,96312499;10,98487000
12,96812499;11,17126000
12,97312499;11,35704000
12,97812499;11,72982000
12,98312499;11,35704000
12,98812499;11,72982000
12,99312499;11,17126000
12,99812499;10,61270000
13,00312499;10,79847000
13,00812499;10,05413000
13,01312499;10,61270000
13,01812499;11,17126000
13,02312499;11,72982000
13,02812499;10,79847000
13,03312499;11,17126000
13,03812499;11,17126000
13,04312499;10,79847000
13,04812499;10,79847000
13,05312499;11,17126000
13,05812499;11,35704000
13,06312499;11,72982000
13,06812499;11,35704000
13,07312499;11,72982000
13,07812499;11,35704000
13,08312499;11,17126000
13,08812499;11,91621000
13,09312499;10,42630000
13,09812499;12,10199000
13,10312499;11,91621000
13,10812499;10,42630000
13,11312499;10,05413000
13,11812499;9,86774200
13,12312499;9,49557100
13,12812498;9,30917700
13,13312498;9,30917700
13,13812498;6,88853300
13,14312498;5,77140700
13,14812498;5,21284400
13,15312498;3,35137800
13,15812498;2,04785900
13,16312498;1,30290300
13,16812498;-0,74434050
13,17312498;-2,04785900
13,17812498;-2,97859200
13,18312498;-3,16498500
13,18812498;-4,09571800
13,19312498;-4,46850300
13,19812498;-3,90994000
13,20312498;-3,16498500
13,20812498;-2,42002900
13,21312498;-1,11712600
13,21812498;-0,74434050
13,22312498;0,74434050
13,22812498;1,48929600
13,23312498;1,48929600
13,23812498;0,93073320
13,24312498;2,04785900
13,24812498;1,48929600
13,25312498;0,00000000
13,25812498;0,00000000
13,26312498;-1,67568900
13,26812498;-2,60642200
13,27312498;-3,16498500
13,27812498;-5,02706700
13,28312498;-5,39923700
13,28812498;-6,70275500
13,29312498;-6,70275500
13,29812498;-7,26131900
13,30312498;-5,95780000
13,30812498;-6,88853300
13,31312498;-6,88853300
13,31812498;-6,51636300
13,32312498;-6,70275500
13,32812498;-5,95780000
13,33312498;-6,32997000
13,33812498;-5,39923700
13,34312498;-6,32997000
13,34812498;-5,58562900
13,35312498;-6,88853300
13,35812498;-6,88853300
13,36312498;-7,81988100
13,36812498;-9,49557100
13,37312498;-10,05413000
13,37812498;-11,54343000
13,38312498;-12,28839000
13,38812498;-12,84695000
13,39312498;-13,96407000
13,39812498;-14,15047000
13,40312498;-14,15047000
13,40812498;-13,77768000
13,41312498;-14,15047000
13,41812498;-12,28839000
13,42312498;-13,96407000
13,42812498;-13,03334000
13,43312498;-12,84695000
13,43812498;-12,10199000
13,44312498;-11,35704000
13,44812498;-10,61270000
13,45312498;-9,68134800
13,45812498;-9,68134800
13,46312498;-9,30917700
13,46812498;-9,30917700
13,47312498;-10,42630000
13,47812498;-9,49557100
13,48312498;-9,12278500
13,48812498;-9,49557100
13,49312498;-9,68134800
13,49812498;-10,42630000
13,50312498;-10,42630000
13,50812498;-11,54343000
13,51312498;-10,79847000
13,51812498;-10,98487000
13,52312497;-11,54343000
13,52812497;-11,91621000
13,53312497;-12,47478000
13,53812497;-12,28839000
13,54312497;-12,28839000
13,54812497;-12,47478000
13,55312497;-11,91621000
13,55812497;-11,54343000
13,56312497;-11,17126000
13,56812497;-10,79847000
13,57312497;-10,98487000
13,57812497;-10,42630000
13,58312497;-9,86774200
13,58812497;-9,68134800
13,59312497;-9,68134800
13,59812497;-9,12278500
13,60312497;-9,30917700
13,60812497;-9,49557100
13,61312497;-9,49557100
13,61812497;-9,68134800
13,62312497;-9,68134800
13,62812497;-10,05413000
13,63312497;-10,42630000
13,63812497;-10,61270000
13,64312497;-10,98487000
13,64812497;-11,17126000
13,65312497;-11,35704000
13,65812497;-10,61270000
13,66312497;-11,54343000
13,66812497;-10,23991000
13,67312497;-11,35704000
13,67812497;-10,42630000
13,68312497;-10,42630000
13,68812497;-10,61270000
13,69312497;-9,86774200
13,69812497;-9,49557100
13,70312497;-9,12278500
13,70812497;-9,12278500
13,71312497;-7,63348900
13,71812497;-7,44709600
13,72312497;-7,63348900
13,72812497;-6,32997000
13,73312497;-7,26131900
13,73812497;-5,95780000
13,74312497;-6,32997000
13,74812497;-6,70275500
13,75312497;-6,70275500
13,75812497;-6,32997000
13,76312497;-6,70275500
13,76812497;-6,70275500
13,77312497;-8,75061500
13,77812497;-7,44709600
13,78312497;-8,19205200
13,78812497;-7,63348900
13,79312497;-8,19205200
13,79812497;-7,81988100
13,80312497;-7,26131900
13,80812497;-7,44709600
13,81312497;-6,70275500
13,81812497;-6,51636300
13,82312497;-6,32997000
13,82812497;-5,95780000
13,83312497;-5,39923700
13,83812497;-4,46850300
13,84312497;-3,16498500
13,84812497;-2,79281500
13,85312497;-2,60642200
13,85812497;-2,04785900
13,86312497;-0,37217020
13,86812497;-0,55856290
13,87312497;1,11712600
13,87812497;1,67568900
13,88312497;1,86146600
13,88812497;3,72354800
13,89312497;3,35137800
13,89812497;4,65428200
13,90312497;4,65428200
13,90812497;4,84067400
13,91312497;6,14419300
13,91812496;7,07492600
13,92312496;7,63348900
13,92812496;7,44709600
13,93312496;7,44709600
13,93812496;8,00565900
13,94312496;8,56422200
13,94812496;9,30917700
13,95312496;9,49557100
13,95812496;10,23991000
13,96312496;9,68134800
13,96812496;9,86774200
13,97312496;10,79847000
13,97812496;10,42630000
13,98312496;11,72982000
13,98812496;11,35704000
13,99312496;11,72982000
13,99812496;12,28839000
14,00312496;12,28839000
14,00812496;13,03334000
14,01312496;11,91621000
14,01812496;11,91621000
14,02312496;12,28839000
14,02812496;12,10199000
14,03312496;12,66056000
14,03812496;12,28839000
14,04312496;11,72982000
14,04812496;12,10199000
14,05312496;11,91621000
14,05812496;11,35704000
14,06312496;11,72982000
14,06812496;11,35704000
14,07312496;10,98487000
14,07812496;11,35704000
14,08312496;11,54343000
14,08812496;12,47478000
14,09312496;12,28839000
14,09812496;12,10199000
14,10312496;12,66056000
14,10812496;12,28839000
14,11312496;12,28839000
14,11812496;12,28839000
14,12312496;11,54343000
14,12812496;10,98487000
14,13312496;11,54343000
14,13812496;12,10199000
14,14312496;11,17126000
14,14812496;10,61270000
14,15312496;10,23991000
14,15812496;9,49557100
14,16312496;9,86774200
14,16812496;9,49557100
14,17312496;9,49557100
14,17812496;8,93700700
14,18312496;9,86774200
14,18812496;9,30917700
14,19312496;10,42630000
14,19812496;10,42630000
14,20312496;11,17126000
14,20812496;10,98487000
14,21312496;10,98487000
14,21812496;11,17126000
14,22312496;11,91621000
14,22812496;11,72982000
14,23312496;11,54343000
14,23812496;10,79847000
14,24312496;11,54343000
14,24812496;11,91621000
14,25312496;11,35704000
14,25812496;11,35704000
14,26312496;11,17126000
14,26812496;11,17126000
14,27312496;11,17126000
14,27812496;10,61270000
14,28312496;10,42630000
14,28812496;10,61270000
14,29312496;10,79847000
14,29812496;11,17126000
14,30312496;10,23991000
14,30812496;10,79847000
14,31312496;10,98487000
14,31812495;11,17126000
14,32312495;10,98487000
14,32812495;11,17126000
14,33312495;11,35704000
14,33812495;11,91621000
14,34312495;11,72982000
14,34812495;11,72982000
14,35312495;11,72982000
14,35812495;11,91621000
14,36312495;11,17126000
14,36812495;11,35704000
14,37312495;10,98487000
14,37812495;9,12278500
14,38312495;8,37844500
14,38812495;8,75061500
14,39312495;8,37844500
14,39812495;7,26131900
14,40312495;6,32997000
14,40812495;5,58562900
14,41312495;3,72354800
14,41812495;2,60642200
14,42312495;1,11712600
14,42812495;-0,18577760
14,43312495;-2,04785900
14,43812495;-3,35137800
14,44312495;-3,53715500
14,44812495;-3,53715500
14,45312495;-3,53715500
14,45812495;-4,46850300
14,46312495;-2,97859200
14,46812495;-2,42002900
14,47312495;-2,23425200
14,47812495;0,37217020
14,48312495;1,11712600
14,48812495;1,67568900
14,49312495;1,86146600
14,49812495;3,72354800
14,50312495;2,04785900
14,50812495;1,30290300
14,51312495;0,74434050
14,51812495;0,00000000
14,52312495;-1,48929600
14,52812495;-2,04785900
14,53312495;-3,16498500
14,53812495;-3,53715500
14,54312495;-4,09571800
14,54812495;-5,95780000
14,55312495;-7,07492600
14,55812495;-6,88853300
14,56312495;-7,44709600
14,56812495;-7,44709600
14,57312495;-6,88853300
14,57812495;-7,26131900
14,58312495;-6,88853300
14,58812495;-6,70275500
14,59312495;-5,58562900
14,59812495;-5,77140700
14,60312495;-5,77140700
14,60812495;-5,95780000
14,61312495;-7,26131900
14,61812495;-7,44709600
14,62312495;-8,00565900
14,62812495;-9,12278500
14,63312495;-10,05413000
14,63812495;-10,98487000
14,64312495;-12,47478000
14,64812495;-13,03334000
14,65312495;-14,15047000
14,65812495;-14,70903000
14,66312495;-14,89481000
14,66812495;-14,52264000
14,67312495;-14,15047000
14,67812495;-14,70903000
14,68312495;-14,15047000
14,68812495;-13,40551000
14,69312495;-13,40551000
14,69812495;-12,84695000
14,70312495;-11,72982000
14,70812495;-11,35704000
14,71312494;-10,61270000
14,71812494;-10,05413000
14,72312494;-10,05413000
14,72812494;-9,68134800
14,73312494;-9,49557100
14,73812494;-8,75061500
14,74312494;-9,12278500
14,74812494;-9,86774200
14,75312494;-10,05413000
14,75812494;-10,61270000
14,76312494;-10,61270000
14,76812494;-10,61270000
14,77312494;-11,17126000
14,77812494;-11,91621000
14,78312494;-11,54343000
14,78812494;-11,54343000
14,79312494;-12,66056000
14,79812494;-11,35704000
14,80312494;-12,10199000
14,80812494;-11,72982000
14,81312494;-11,35704000
14,81812494;-11,72982000
14,82312494;-11,35704000
14,82812494;-10,98487000
14,83312494;-10,61270000
14,83812494;-10,98487000
14,84312494;-10,23991000
14,84812494;-9,68134800
14,85312494;-9,86774200
14,85812494;-10,05413000
14,86312494;-9,68134800
14,86812494;-9,49557100
14,87312494;-9,12278500
14,87812494;-9,12278500
14,88312494;-9,49557100
14,88812494;-9,49557100
14,89312494;-10,05413000
14,89812494;-9,49557100
14,90312494;-10,05413000
14,90812494;-10,98487000
14,91312494;-10,98487000
14,91812494;-10,61270000
14,92312494;-10,42630000
14,92812494;-10,42630000
14,93312494;-10,05413000
14,93812494;-10,61270000
14,94312494;-10,05413000
14,94812494;-9,49557100
14,95312494;-10,05413000
14,95812494;-9,30917700
14,96312494;-9,12278500
14,96812494;-8,75061500
14,97312494;-8,19205200
14,97812494;-7,63348900
14,98312494;-7,26131900
14,98812494;-6,88853300
14,99312494;-7,07492600
14,99812494;-6,88853300
15,00312494;-5,95780000
15,00812494;-6,14419300
15,01312494;-5,95780000
15,01812494;-6,51636300
15,02312494;-6,51636300
15,02812494;-6,70275500
15,03312494;-6,70275500
15,03812494;-7,26131900
15,04312494;-7,26131900
15,04812494;-7,63348900
15,05312494;-7,44709600
15,05812494;-7,63348900
15,06312494;-7,63348900
15,06812494;-7,07492600
15,07312494;-7,26131900
15,07812494;-7,26131900
15,08312494;-6,70275500
15,08812494;-6,32997000
15,09312494;-6,70275500
15,09812494;-5,39923700
15,10312494;-5,02706700
15,10812493;-3,90994000
15,11312493;-4,09571800
15,11812493;-2,97859200
15,12312493;-1,86146600
15,12812493;-0,74434050
15,13312493;-0,37217020
15,13812493;0,55856290
15,14312493;1,86146600
15,14812493;2,23425200
15,15312493;3,35137800
15,15812493;3,90994000
15,16312493;4,28211100
15,16812493;5,02706700
15,17312493;6,14419300
15,17812493;6,88853300
15,18312493;7,07492600
15,18812493;7,44709600
15,19312493;7,81988100
15,19812493;8,19205200
15,20312493;8,37844500
15,20812493;8,37844500
15,21312493;9,30917700
15,21812493;8,56422200
15,22312493;9,49557100
15,22812493;10,23991000
15,23312493;10,23991000
15,23812493;10,98487000
15,24312493;10,79847000
15,24812493;12,10199000
15,25312493;11,35704000
15,25812493;12,28839000
15,26312493;11,91621000
15,26812493;13,40551000
15,27312493;13,03334000
15,27812493;12,28839000
15,28312493;12,84695000
15,28812493;12,84695000
15,29312493;12,28839000
15,29812493;12,10199000
15,30312493;11,72982000
15,30812493;11,72982000
15,31312493;11,54343000
15,31812493;11,91621000
15,32312493;12,10199000
15,32812493;11,35704000
15,33312493;11,91621000
15,33812493;11,35704000
15,34312493;11,35704000
15,34812493;10,79847000
15,35312493;11,35704000
15,35812493;11,54343000
15,36312493;11,35704000
15,36812493;11,17126000
15,37312493;11,35704000
15,37812493;11,35704000
15,38312493;11,35704000
15,38812493;11,17126000
15,39312493;10,42630000
15,39812493;11,17126000
15,40312493;10,42630000
15,40812493;10,23991000
15,41312493;10,05413000
15,41812493;9,49557100
15,42312493;9,49557100
15,42812493;10,23991000
15,43312493;10,79847000
15,43812493;9,49557100
15,44312493;9,86774200
15,44812493;10,05413000
15,45312493;9,86774200
15,45812493;10,42630000
15,46312493;11,17126000
15,46812493;11,72982000
15,47312493;11,54343000
15,47812493;11,72982000
15,48312493;12,10199000
15,48812493;11,72982000
15,49312493;11,72982000
15,49812493;11,35704000
15,50312492;11,35704000
15,50812492;11,72982000
15,51312492;11,35704000
15,51812492;11,35704000
15,52312492;11,72982000
15,52812492;10,61270000
15,53312492;10,23991000
15,53812492;10,42630000
15,54312492;10,23991000
15,54812492;10,79847000
15,55312492;10,42630000
15,55812492;10,79847000
15,56312492;11,35704000
15,56812492;11,17126000
15,57312492;11,72982000
15,57812492;11,35704000
15,58312492;11,35704000
15,58812492;11,35704000
15,59312492;12,28839000
15,59812492;11,72982000
15,60312492;10,79847000
15,60812492;12,10199000
15,61312492;11,72982000
15,61812492;11,91621000
15,62312492;11,72982000
15,62812492;10,98487000
15,63312492;10,79847000
15,63812492;10,42630000
15,64312492;8,37844500
15,64812492;9,86774200
15,65312492;8,75061500
15,65812492;8,00565900
15,66312492;6,70275500
15,66812492;5,39923700
15,67312492;4,28211100
15,67812492;3,72354800
15,68312492;2,04785900
15,68812492;0,74434050
15,69312492;-1,11712600
15,69812492;-2,23425200
15,70312492;-2,79281500
15,70812492;-2,97859200
15,71312492;-3,35137800
15,71812492;-3,72354800
15,72312492;-2,97859200
15,72812492;-3,16498500
15,73312492;-0,93073320
15,73812492;-0,74434050
15,74312492;-0,74434050
15,74812492;1,30290300
15,75312492;1,86146600
15,75812492;3,53715500
15,76312492;2,23425200
15,76812492;2,23425200
15,77312492;1,86146600
15,77812492;0,74434050
15,78312492;-0,18577760
15,78812492;-1,67568900
15,79312492;-2,04785900
15,79812492;-3,16498500
15,80312492;-4,65428200
15,80812492;-5,39923700
15,81312492;-5,58562900
15,81812492;-6,70275500
15,82312492;-7,63348900
15,82812492;-6,70275500
15,83312492;-6,51636300
15,83812492;-7,63348900
15,84312492;-6,51636300
15,84812492;-6,32997000
15,85312492;-6,14419300
15,85812492;-5,95780000
15,86312492;-5,58562900
15,86812492;-5,39923700
15,87312492;-6,88853300
15,87812492;-6,88853300
15,88312492;-8,00565900
15,88812492;-8,56422200
15,89312492;-9,68134800
15,89812491;-11,35704000
15,90312491;-11,35704000
15,90812491;-11,54343000
15,91312491;-12,84695000
15,91812491;-13,59190000
15,92312491;-13,96407000
15,92812491;-14,15047000
15,93312491;-14,89481000
15,93812491;-15,26759000
15,94312491;-14,52264000
15,94812491;-13,40551000
15,95312491;-12,28839000
15,95812491;-11,72982000
15,96312491;-11,35704000
15,96812491;-10,61270000
15,97312491;-9,86774200
15,97812491;-9,30917700
15,98312491;-10,79847000
15,98812491;-8,56422200
15,99312491;-9,68134800
15,99812491;-9,30917700
16,00312491;-9,12278500
16,00812491;-10,05413000
16,01312491;-9,86774200
16,01812491;-10,05413000
16,02312491;-10,61270000
16,02812491;-10,61270000
16,03312491;-10,98487000
16,03812491;-11,91621000
16,04312491;-11,35704000
16,04812491;-11,91621000
16,05312491;-11,72982000
16,05812491;-12,47478000
16,06312491;-11,54343000
16,06812491;-10,61270000
16,07312491;-11,35704000
16,07812491;-10,98487000
16,08312491;-11,17126000
16,08812491;-11,17126000
16,09312491;-10,42630000
16,09812491;-10,42630000
16,10312491;-9,68134800
16,10812491;-10,05413000
16,11312491;-9,86774200
16,11812491;-9,68134800
16,12312491;-8,56422200
16,12812491;-10,05413000
16,13312491;-10,05413000
16,13812491;-9,30917700
16,14312491;-9,68134800
16,14812491;-9,30917700
16,15312491;-10,05413000
16,15812491;-9,86774200
16,16312491;-10,23991000
16,16812491;-10,79847000
16,17312491;-10,79847000
16,17812491;-10,79847000
16,18312491;-10,61270000
16,18812491;-10,98487000
16,19312491;-10,61270000
16,19812491;-10,42630000
16,20312491;-10,05413000
16,20812491;-10,05413000
16,21312491;-10,05413000
16,21812491;-9,30917700
16,22312491;-8,75061500
16,22812491;-8,19205200
16,23312491;-7,81988100
16,23812491;-7,81988100
16,24312491;-6,70275500
16,24812491;-6,88853300
16,25312491;-6,70275500
16,25812491;-6,32997000
16,26312491;-6,14419300
16,26812491;-5,02706700
16,27312491;-5,77140700
16,27812491;-5,95780000
16,28312491;-5,95780000
16,28812491;-6,14419300
16,29312490;-5,77140700
16,29812490;-6,32997000
16,30312490;-6,32997000
16,30812490;-6,70275500
16,31312490;-7,26131900
16,31812490;-6,88853300
16,32312490;-7,81988100
16,32812490;-7,44709600
16,33312490;-6,70275500
16,33812490;-6,70275500
16,34312490;-5,95780000
16,34812490;-6,32997000
16,35312490;-4,84067400
16,35812490;-5,21284400
16,36312490;-4,84067400
16,36812490;-4,09571800
16,37312490;-2,79281500
16,37812490;-2,42002900
16,38312490;-1,67568900
16,38812490;-1,11712600
16,39312490;0,00000000
16,39812490;1,11712600
16,40312490;1,48929600
16,40812490;1,67568900
16,41312490;3,90994000
16,41812490;4,09571800
16,42312490;4,46850300
16,42812490;5,58562900
16,43312490;5,77140700
16,43812490;6,51636300
16,44312490;7,07492600
16,44812490;8,00565900
16,45312490;7,63348900
16,45812490;7,26131900
16,46312490;8,19205200
16,46812490;8,37844500
16,47312490;8,19205200
16,47812490;8,93700700
16,48312490;9,68134800
16,48812490;9,86774200
16,49312490;9,30917700
16,49812490;10,79847000
16,50312490;10,42630000
16,50812490;10,42630000
16,51312490;11,17126000
16,51812490;11,72982000
16,52312490;11,72982000
16,52812490;12,10199000
16,53312490;12,28839000
16,53812490;12,28839000
16,54312490;12,47478000
16,54812490;12,66056000
16,55312490;12,28839000
16,55812490;12,10199000
16,56312490;11,72982000
16,56812490;11,91621000
16,57312490;12,10199000
16,57812490;12,28839000
16,58312490;12,28839000
16,58812490;11,35704000
16,59312490;10,79847000
16,59812490;10,98487000
16,60312490;11,35704000
16,60812490;11,35704000
16,61312490;11,35704000
16,61812490;11,35704000
16,62312490;11,72982000
16,62812490;11,91621000
16,63312490;11,91621000
16,63812490;11,72982000
16,64312490;11,72982000
16,64812490;12,84695000
16,65312490;13,03334000
16,65812490;11,72982000
16,66312490;10,98487000
16,66812490;10,42630000
16,67312490;10,98487000
16,67812490;10,23991000
16,68312490;9,86774200
16,68812490;9,86774200
16,69312489;9,68134800
16,69812489;9,86774200
16,70312489;10,05413000
16,70812489;10,23991000
16,71312489;10,42630000
16,71812489;10,79847000
16,72312489;11,17126000
16,72812489;11,17126000
16,73312489;11,54343000
16,73812489;12,10199000
16,74312489;11,72982000
16,74812489;11,91621000
16,75312489;13,21912000
16,75812489;11,54343000
16,76312489;12,47478000
16,76812489;11,91621000
16,77312489;11,72982000
16,77812489;11,54343000
16,78312489;10,79847000
16,78812489;12,10199000
16,79312489;11,72982000
16,79812489;11,72982000
16,80312489;11,72982000
16,80812489;11,35704000
16,81312489;11,54343000
16,81812489;11,35704000
16,82312489;10,98487000
16,82812489;11,35704000
16,83312489;11,91621000
16,83812489;12,84695000
16,84312489;11,54343000
16,84812489;11,72982000
16,85312489;11,91621000
16,85812489;12,28839000
16,86312489;11,72982000
16,86812489;10,79847000
16,87312489;11,35704000
16,87812489;11,35704000
16,88312489;11,35704000
16,88812489;11,17126000
16,89312489;10,42630000
16,89812489;10,42630000
16,90312489;9,86774200
16,90812489;9,49557100
16,91312489;8,56422200
16,91812489;7,44709600
16,92312489;6,51636300
16,92812489;5,95780000
16,93312489;4,28211100
16,93812489;3,72354800
16,94312489;2,42002900
16,94812489;0,93073320
16,95312489;-0,74434050
16,95812489;-1,67568900
16,96312489;-3,16498500
16,96812489;-3,90994000
16,97312489;-4,46850300
16,97812489;-4,09571800
16,98312489;-3,16498500
16,98812489;-3,53715500
16,99312489;-2,42002900
16,99812489;-1,30290300
17,00312489;0,00000000
17,00812489;0,74434050
17,01312489;1,67568900
17,01812489;1,11712600
17,02312489;1,86146600
17,02812489;2,42002900
17,03312489;2,04785900
17,03812489;0,93073320
17,04312489;-0,37217020
17,04812489;-1,48929600
17,05312489;-2,79281500
17,05812489;-2,60642200
17,06312489;-4,65428200
17,06812489;-4,84067400
17,07312489;-5,58562900
17,07812489;-6,70275500
17,08312489;-6,70275500
17,08812488;-6,51636300
17,09312488;-7,44709600
17,09812488;-6,88853300
17,10312488;-5,95780000
17,10812488;-5,77140700
17,11312488;-5,95780000
17,11812488;-5,95780000
17,12312488;-5,02706700
17,12812488;-4,84067400
17,13312488;-5,77140700
17,13812488;-6,51636300
17,14312488;-6,51636300
17,14812488;-7,44709600
17,15312488;-8,19205200
17,15812488;-9,12278500
17,16312488;-10,98487000
17,16812488;-11,91621000
17,17312488;-12,10199000
17,17812488;-12,84695000
17,18312488;-14,15047000
17,18812488;-14,52264000
17,19312488;-13,96407000
17,19812488;-13,40551000
17,20312488;-13,96407000
17,20812488;-13,77768000
17,21312488;-12,84695000
17,21812488;-12,28839000
17,22312488;-11,17126000
17,22812488;-11,35704000
17,23312488;-9,68134800
17,23812488;-9,68134800
17,24312488;-9,12278500
17,24812488;-9,12278500
17,25312488;-9,49557100
17,25812488;-8,93700700
17,26312488;-8,56422200
17,26812488;-9,49557100
17,27312488;-9,86774200
17,27812488;-9,49557100
17,28312488;-10,05413000
17,28812488;-9,49557100
17,29312488;-10,61270000
17,29812488;-10,61270000
17,30312488;-10,98487000
17,30812488;-11,72982000
17,31312488;-11,72982000
17,31812488;-12,28839000
17,32312488;-11,91621000
17,32812488;-11,54343000
17,33312488;-11,35704000
17,33812488;-11,54343000
17,34312488;-10,98487000
17,34812488;-11,17126000
17,35312488;-11,35704000
17,35812488;-10,23991000
17,36312488;-9,49557100
17,36812488;-10,42630000
17,37312488;-9,12278500
17,37812488;-9,68134800
17,38312488;-9,30917700
17,38812488;-9,12278500
17,39312488;-9,30917700
17,39812488;-8,75061500
17,40312488;-8,93700700
17,40812488;-8,75061500
17,41312488;-9,30917700
17,41812488;-9,86774200
17,42312488;-8,75061500
17,42812488;-10,05413000
17,43312488;-10,05413000
17,43812488;-10,42630000
17,44312488;-10,98487000
17,44812488;-10,79847000
17,45312488;-10,23991000
17,45812488;-10,42630000
17,46312488;-10,61270000
17,46812488;-10,42630000
17,47312488;-10,23991000
17,47812488;-8,75061500
17,48312487;-8,93700700
17,48812487;-9,30917700
17,49312487;-8,93700700
17,49812487;-8,19205200
17,50312487;-7,63348900
17,50812487;-6,88853300
17,51312487;-6,70275500
17,51812487;-6,51636300
17,52312487;-6,51636300
17,52812487;-6,32997000
17,53312487;-6,51636300
17,53812487;-5,95780000
17,54312487;-6,32997000
17,54812487;-6,32997000
17,55312487;-6,70275500
17,55812487;-6,70275500
17,56312487;-6,88853300
17,56812487;-6,88853300
17,57312487;-7,44709600
17,57812487;-6,88853300
17,58312487;-6,32997000
17,58812487;-6,32997000
17,59312487;-6,70275500
17,59812487;-6,70275500
17,60312487;-7,07492600
17,60812487;-5,77140700
17,61312487;-5,02706700
17,61812487;-4,84067400
17,62312487;-3,16498500
17,62812487;-3,90994000
17,63312487;-3,16498500
17,63812487;-2,42002900
17,64312487;-2,42002900
17,64812487;-0,74434050
17,65312487;-1,11712600
17,65812487;0,18577760
17,66312487;1,30290300
17,66812487;2,04785900
17,67312487;2,97859200
17,67812487;3,35137800
17,68312487;4,84067400
17,68812487;5,39923700
17,69312487;6,51636300
17,69812487;6,70275500
17,70312487;7,44709600
17,70812487;7,44709600
17,71312487;7,63348900
17,71812487;8,37844500
17,72312487;9,86774200
17,72812487;9,30917700
17,73312487;8,93700700
17,73812487;9,49557100
17,74312487;10,42630000
17,74812487;9,49557100
17,75312487;9,86774200
17,75812487;10,79847000
17,76312487;10,79847000
17,76812487;11,17126000
17,77312487;11,35704000
17,77812487;11,72982000
17,78312487;12,47478000
17,78812487;12,28839000
17,79312487;12,28839000
17,79812487;12,47478000
17,80312487;13,40551000
17,80812487;13,03334000
17,81312487;12,84695000
17,81812487;12,84695000
17,82312487;12,84695000
17,82812487;12,66056000
17,83312487;11,91621000
17,83812487;12,66056000
17,84312487;11,72982000
17,84812487;11,35704000
17,85312487;11,35704000
17,85812487;10,98487000
17,86312487;11,35704000
17,86812487;11,35704000
17,87312487;11,72982000
17,87812486;10,79847000
17,88312486;11,72982000
17,88812486;11,35704000
17,89312486;11,91621000
17,89812486;11,17126000
17,90312486;11,72982000
17,90812486;11,35704000
17,91312486;9,86774200
17,91812486;11,54343000
17,92312486;10,98487000
17,92812486;10,98487000
17,93312486;10,23991000
17,93812486;9,68134800
17,94312486;9,86774200
17,94812486;9,30917700
17,95312486;10,79847000
17,95812486;9,68134800
17,96312486;9,68134800
17,96812486;10,61270000
17,97312486;10,42630000
17,97812486;9,30917700
17,98312486;10,23991000
17,98812486;10,42630000
17,99312486;10,98487000
17,99812486;11,17126000
18,00312486;11,35704000
18,00812486;11,17126000
18,01312486;12,10199000
18,01812486;12,10199000
18,02312486;11,72982000
18,02812486;11,72982000
18,03312486;10,98487000
18,03812486;11,35704000
18,04312486;10,98487000
18,04812486;11,17126000
18,05312486;11,35704000
18,05812486;10,98487000
18,06312486;10,98487000
18,06812486;11,17126000
18,07312486;11,17126000
18,07812486;11,17126000
18,08312486;10,42630000
18,08812486;11,54343000
18,09312486;12,47478000
18,09812486;11,35704000
18,10312486;11,35704000
18,10812486;11,91621000
18,11312486;12,10199000
18,11812486;12,28839000
